,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
3618,2014-05-22T00:00:00.000Z,607.27,609.85,604.1,606.6,7170000,19.1189724775,19.2001998541,19.0191698481,19.0978785464,200760200,0.0,1.0
3619,2014-05-23T00:00:00.000Z,614.13,614.7293,606.47,607.25,8293200,19.3349491456,19.3538171947,19.0937856941,19.1183428079,232209832,0.0,1.0
3620,2014-05-27T00:00:00.000Z,625.63,625.86,615.63,615.88,12459500,19.6970091576,19.7042503578,19.3821743645,19.3900452343,348866348,0.0,1.0
3621,2014-05-28T00:00:00.000Z,624.01,629.83,623.78,626.02,11267200,19.6460059211,19.8292397707,19.6387647209,19.7092877145,315481915,0.0,1.0
3622,2014-05-29T00:00:00.000Z,635.38,636.87,627.77,627.85,13445500,20.0039730808,20.050883465,19.7643838033,19.7669024816,376474376,0.0,1.0
3623,2014-05-30T00:00:00.000Z,633.0,644.17,628.9,637.98,20143600,19.9290424001,20.2807128639,19.7999601349,20.085830127,564021364,0.0,1.0
3624,2014-06-02T00:00:00.000Z,628.65,634.83,622.5,633.96,13191100,19.7920892651,19.9866571672,19.5984658673,19.9592665402,369351169,0.0,1.0
3625,2014-06-03T00:00:00.000Z,637.54,638.74,628.25,628.46,10453900,20.0719773961,20.1097575713,19.7794958734,19.786107404,292709492,0.0,1.0
3626,2014-06-04T00:00:00.000Z,644.82,647.89,636.11,637.44,11981500,20.3011771254,20.3978314069,20.0269560207,20.0688290482,335482335,0.0,1.0
3627,2014-06-05T00:00:00.000Z,647.35,649.3699,642.61,646.2,10850200,20.3808303281,20.4444238079,20.2315986362,20.3446243269,303805903,0.0,1.0
3628,2014-06-06T00:00:00.000Z,645.57,651.26,644.47,649.9,12497800,20.3247897349,20.5039307322,20.2901579077,20.4611132003,349938749,0.0,1.0
3629,2014-06-09T00:00:00.000Z,93.7,93.88,91.75,92.7,75414997,20.6500347262,20.6897039498,20.2202848039,20.4296501506,301659988,0.0,7.000007
3630,2014-06-10T00:00:00.000Z,94.25,95.05,93.57,94.73,62777000,20.7712462427,20.9475539031,20.6213847314,20.877030839,251108000,0.0,1.0
3631,2014-06-11T00:00:00.000Z,93.86,94.76,93.47,94.13,45681000,20.6852962583,20.8836423762,20.5993462738,20.7448000936,182724000,0.0,1.0
3632,2014-06-12T00:00:00.000Z,92.29,94.12,91.9,94.04,54749000,20.3392924747,20.7425962479,20.2533424902,20.7249654818,218996000,0.0,1.0
3633,2014-06-13T00:00:00.000Z,91.28,92.44,90.88,92.2,54525000,20.1167040534,20.372350161,20.0285502232,20.3194578629,218100000,0.0,1.0
3634,2014-06-16T00:00:00.000Z,92.2,92.75,91.45,91.51,35561000,20.3194578629,20.4406693794,20.1541694313,20.1673925058,142244000,0.0,1.0
3635,2014-06-17T00:00:00.000Z,92.08,92.7,91.8,92.31,29726000,20.2930117138,20.4296501506,20.2313040327,20.3437001662,118904000,0.0,1.0
3636,2014-06-18T00:00:00.000Z,92.18,92.29,91.35,92.27,33514000,20.3150501714,20.3392924747,20.1321309737,20.3348847832,134056000,0.0,1.0
3637,2014-06-19T00:00:00.000Z,91.86,92.3,91.3389,92.29,35528000,20.2445271072,20.3414963204,20.1296847049,20.3392924747,142112000,0.0,1.0
3638,2014-06-20T00:00:00.000Z,90.91,92.55,90.9,91.85,100898000,20.0351617605,20.3965924643,20.0329579147,20.2423232615,403592000,0.0,1.0
3639,2014-06-23T00:00:00.000Z,90.83,91.62,90.6,91.32,43694000,20.0175309944,20.1916348091,19.9668425421,20.1255194364,174776000,0.0,1.0
3640,2014-06-24T00:00:00.000Z,90.28,91.74,90.19,90.75,39036000,19.8963194779,20.2180809582,19.8764848661,19.9999002284,156144000,0.0,1.0
3641,2014-06-25T00:00:00.000Z,90.36,90.7,89.65,90.21,36869000,19.9139502439,19.9888809996,19.7574771953,19.8808925576,147476000,0.0,1.0
3642,2014-06-26T00:00:00.000Z,90.9,91.05,89.8,90.37,32629000,20.0329579147,20.066015601,19.7905348816,19.9161540897,130516000,0.0,1.0
3643,2014-06-27T00:00:00.000Z,91.98,92.0,90.77,90.82,64029000,20.2709732563,20.2753809478,20.0043079199,20.0153271487,256116000,0.0,1.0
3644,2014-06-30T00:00:00.000Z,92.93,93.725,92.09,92.1,49589000,20.480338603,20.6555443406,20.2952155596,20.2974194053,198356000,0.0,1.0
3645,2014-07-01T00:00:00.000Z,93.52,94.07,93.13,93.52,38223000,20.6103655026,20.7315770191,20.5244155181,20.6103655026,152892000,0.0,1.0
3646,2014-07-02T00:00:00.000Z,93.48,94.06,93.09,93.865,28465000,20.6015501196,20.7293731734,20.5156001351,20.6863981811,113860000,0.0,1.0
3647,2014-07-03T00:00:00.000Z,94.03,94.1,93.2,93.67,22891800,20.7227616361,20.7381885564,20.5398424384,20.6434231889,91567200,0.0,1.0
3648,2014-07-07T00:00:00.000Z,95.968,95.99,94.1,94.14,56468000,21.1498669434,21.1547154041,20.7381885564,20.7470039394,225872000,0.0,1.0
3649,2014-07-08T00:00:00.000Z,95.35,96.8,93.92,96.27,65222000,21.0136692758,21.3332269103,20.6985193328,21.2164230853,260888000,0.0,1.0
3650,2014-07-09T00:00:00.000Z,95.39,95.95,94.76,95.44,36436000,21.0224846588,21.1459000211,20.8836423762,21.0335038876,145744000,0.0,1.0
3651,2014-07-10T00:00:00.000Z,95.035,95.55,93.52,93.76,39686000,20.9442481345,21.0577461909,20.6103655026,20.6632578007,158744000,0.0,1.0
3652,2014-07-11T00:00:00.000Z,95.22,95.89,94.8625,95.36,34018000,20.985019281,21.1326769466,20.9062317952,21.0158731215,136072000,0.0,1.0
3653,2014-07-14T00:00:00.000Z,96.45,96.89,95.65,95.86,42810000,21.2560923088,21.3530615221,21.0797846484,21.1260654093,171240000,0.0,1.0
3654,2014-07-15T00:00:00.000Z,95.32,96.85,95.03,96.8,45477900,21.0070577385,21.3442461391,20.9431462116,21.3332269103,181911600,0.0,1.0
3655,2014-07-16T00:00:00.000Z,94.78,97.1,94.74,96.97,53502000,20.8880500677,21.3993422829,20.8792346847,21.3706922881,214008000,0.0,1.0
3656,2014-07-17T00:00:00.000Z,93.0899,95.279,92.57,95.03,57298000,20.5155780966,20.9980219709,20.4010001558,20.9431462116,229192000,0.0,1.0
3657,2014-07-18T00:00:00.000Z,94.43,94.74,93.02,93.62,49988000,20.8109154663,20.8792346847,20.5001732148,20.6324039601,199952000,0.0,1.0
3658,2014-07-21T00:00:00.000Z,93.939,95.0,93.72,94.99,39079000,20.7027066397,20.9365346743,20.6544424177,20.9343308286,156316000,0.0,1.0
3659,2014-07-22T00:00:00.000Z,94.72,94.89,94.12,94.68,55197000,20.8748269932,20.912292371,20.7425962479,20.8660116102,220788000,0.0,1.0
3660,2014-07-23T00:00:00.000Z,97.19,97.88,95.17,95.42,92918000,21.4191768947,21.5712422518,20.9740000522,21.0290961961,371672000,0.0,1.0
3661,2014-07-24T00:00:00.000Z,97.03,97.32,96.42,97.035,45729000,21.3839153626,21.4478268895,21.2494807716,21.3850172855,182916000,0.0,1.0
3662,2014-07-25T00:00:00.000Z,97.671,97.84,96.64,96.85,43469000,21.5251818756,21.5624268688,21.2979653782,21.3442461391,173876000,0.0,1.0
3663,2014-07-28T00:00:00.000Z,99.02,99.24,97.55,97.82,55318000,21.8224806679,21.8709652745,21.4985153419,21.5580191773,221272000,0.0,1.0
3664,2014-07-29T00:00:00.000Z,98.38,99.44,98.25,99.33,43143000,21.6814345396,21.9150421897,21.6527845448,21.8907998863,172572000,0.0,1.0
3665,2014-07-30T00:00:00.000Z,98.15,98.7,97.67,98.44,33010000,21.6307460872,21.7519576038,21.524961491,21.6946576141,132040000,0.0,1.0
3666,2014-07-31T00:00:00.000Z,95.6,97.45,95.33,97.16,56843000,21.0687654197,21.4764768844,21.0092615843,21.4125653575,227372000,0.0,1.0
3667,2014-08-01T00:00:00.000Z,96.13,96.62,94.81,94.9,48511000,21.1855692447,21.2935576867,20.894661605,20.9144962168,194044000,0.0,1.0
3668,2014-08-04T00:00:00.000Z,95.59,96.58,95.17,96.37,39958000,21.0665615739,21.2847423037,20.9740000522,21.2384615428,159832000,0.0,1.0
3669,2014-08-05T00:00:00.000Z,95.12,95.68,94.36,95.36,55933000,20.9629808234,21.0863961857,20.795488546,21.0158731215,223732000,0.0,1.0
3670,2014-08-06T00:00:00.000Z,94.96,95.48,94.71,94.75,38558000,20.9277192913,21.0423192706,20.8726231474,20.8814385305,154232000,0.0,1.0
3671,2014-08-07T00:00:00.000Z,94.48,95.95,94.1,94.93,46711000,20.9255154456,21.2510923688,20.8413527035,21.0251818506,186844000,0.47,1.0
3672,2014-08-08T00:00:00.000Z,94.74,94.82,93.28,94.26,41865000,20.9831004796,21.0008189516,20.6597383654,20.8767896475,167460000,0.0,1.0
3673,2014-08-11T00:00:00.000Z,95.99,96.08,94.8355,95.27,36585000,21.2599516048,21.2798848858,21.0042519056,21.1004853567,146340000,0.0,1.0
3674,2014-08-12T00:00:00.000Z,95.97,96.88,95.61,96.04,33795000,21.2555219868,21.4570696059,21.1757888627,21.2710256498,135180000,0.0,1.0
3675,2014-08-13T00:00:00.000Z,97.24,97.24,96.04,96.15,31916000,21.53680273,21.53680273,21.2710256498,21.2953885488,127664000,0.0,1.0
3676,2014-08-14T00:00:00.000Z,97.5,97.57,96.8,97.33,28116000,21.594387764,21.609891427,21.4393511339,21.556736011,112464000,0.0,1.0
3677,2014-08-15T00:00:00.000Z,97.98,98.19,96.86,97.9,48951000,21.7006985961,21.7472095851,21.4526399879,21.6829801241,195804000,0.0,1.0
3678,2014-08-18T00:00:00.000Z,99.16,99.37,97.98,98.49,47572000,21.9620460582,22.0085570473,21.7006985961,21.8136538551,190288000,0.0,1.0
3679,2014-08-19T00:00:00.000Z,100.53,100.68,99.32,99.41,69274700,22.2654748914,22.2986970265,21.9974830023,22.0174162833,277098800,0.0,1.0
3680,2014-08-20T00:00:00.000Z,100.57,101.09,99.95,100.44,52612800,22.2743341274,22.3895041955,22.1370159694,22.2455416104,210451200,0.0,1.0
3681,2014-08-21T00:00:00.000Z,100.58,100.94,100.11,100.57,33421900,22.2765489364,22.3562820605,22.1724529134,22.2743341274,133687600,0.0,1.0
3682,2014-08-22T00:00:00.000Z,101.32,101.47,100.19,100.29,44102400,22.4404448026,22.4736669376,22.1901713854,22.2123194754,176409600,0.0,1.0
3683,2014-08-25T00:00:00.000Z,101.54,102.17,101.28,101.79,40144700,22.4891706006,22.6287035677,22.4315855665,22.5445408256,160578800,0.0,1.0
3684,2014-08-26T00:00:00.000Z,100.889,101.5,100.86,101.42,33119800,22.3449865346,22.4803113646,22.3385635885,22.4625928926,132479200,0.0,1.0
3685,2014-08-27T00:00:00.000Z,102.13,102.57,100.7,101.02,46827400,22.6198443317,22.7172959277,22.3031266445,22.3740005325,187309600,0.0,1.0
3686,2014-08-28T00:00:00.000Z,102.25,102.78,101.56,101.59,68389800,22.6464220397,22.7638069168,22.4936002186,22.5002446456,273559200,0.0,1.0
3687,2014-08-29T00:00:00.000Z,102.5,102.9,102.2,102.86,44567000,22.7017922647,22.7903846248,22.6353479947,22.7815253888,178268000,0.0,1.0
3688,2014-09-02T00:00:00.000Z,103.3,103.74,102.72,103.06,53491400,22.8789769848,22.9764285809,22.7505180628,22.8258215688,213965600,0.0,1.0
3689,2014-09-03T00:00:00.000Z,98.94,103.2,98.58,103.1,125233100,21.9133202602,22.8568288948,21.8335871362,22.8346808048,500932400,0.0,1.0
3690,2014-09-04T00:00:00.000Z,98.12,100.09,97.79,98.85,85594800,21.7317059221,22.1680232954,21.658617225,21.8933869792,342379200,0.0,1.0
3691,2014-09-05T00:00:00.000Z,98.97,99.39,98.31,98.8,58353200,21.9199646872,22.0129866653,21.7737872931,21.8823129342,233412800,0.0,1.0
3692,2014-09-08T00:00:00.000Z,98.36,99.31,98.05,99.3,46277800,21.7848613381,21.9952681933,21.7162022591,21.9930533843,185111200,0.0,1.0
3693,2014-09-09T00:00:00.000Z,97.99,103.08,96.14,99.08,189560600,21.7029134051,22.8302511868,21.2931737398,21.9443275862,758242400,0.0,1.0
3694,2014-09-10T00:00:00.000Z,101.0,101.11,97.76,98.01,100741900,22.3695709145,22.3939338135,21.651972798,21.7073430231,402967600,0.0,1.0
3695,2014-09-11T00:00:00.000Z,101.43,101.44,99.62,100.41,62353100,22.4648077016,22.4670225106,22.0639272723,22.2388971834,249412400,0.0,1.0
3696,2014-09-12T00:00:00.000Z,101.66,102.19,101.08,101.21,62626100,22.5157483086,22.6331331857,22.3872893865,22.4160819035,250504400,0.0,1.0
3697,2014-09-15T00:00:00.000Z,101.63,103.05,101.44,102.81,61216500,22.5091038816,22.8236067598,22.4670225106,22.7704513438,244866000,0.0,1.0
3698,2014-09-16T00:00:00.000Z,100.86,101.26,98.89,99.8,66818200,22.3385635885,22.4271559485,21.9022462152,22.1037938343,267272800,0.0,1.0
3699,2014-09-17T00:00:00.000Z,101.58,101.8,100.5922,101.27,60892400,22.4980298366,22.5467556346,22.2792510034,22.4293707575,243569600,0.0,1.0
3700,2014-09-18T00:00:00.000Z,101.79,102.35,101.56,101.93,37023900,22.5445408256,22.6685701297,22.4936002186,22.5755481516,148095600,0.0,1.0
3701,2014-09-19T00:00:00.000Z,100.96,102.35,100.88,102.29,70838500,22.3607116785,22.6685701297,22.3429932065,22.6552812757,283354000,0.0,1.0
3702,2014-09-22T00:00:00.000Z,101.06,102.14,100.58,101.8,52722000,22.3828597685,22.6220591407,22.2765489364,22.5467556346,210888000,0.0,1.0
3703,2014-09-23T00:00:00.000Z,102.64,102.94,100.54,100.6,63347200,22.7327995907,22.7992438608,22.2676897004,22.2809785544,253388800,0.0,1.0
3704,2014-09-24T00:00:00.000Z,101.75,102.85,101.2,102.16,59725174,22.5356815896,22.7793105798,22.4138670945,22.6264887587,238900696,0.0,1.0
3705,2014-09-25T00:00:00.000Z,97.87,100.71,97.72,100.51,99565849,21.6763356971,22.3053414535,21.643113562,22.2610452734,398263396,0.0,1.0
3706,2014-09-26T00:00:00.000Z,100.75,100.75,98.4,98.53,62370501,22.3142006895,22.3142006895,21.7937205741,21.8225130912,249482004,0.0,1.0
3707,2014-09-29T00:00:00.000Z,100.11,100.435,98.63,98.65,49766312,22.1724529134,22.2444342059,21.8446611812,21.8490907992,199065248,0.0,1.0
3708,2014-09-30T00:00:00.000Z,100.75,101.54,100.53,100.81,55264139,22.3142006895,22.4891706006,22.2654748914,22.3274895435,221056556,0.0,1.0
3709,2014-10-01T00:00:00.000Z,99.18,100.69,98.7,100.59,51491286,21.9664756762,22.3009118355,21.8601648442,22.2787637454,205965144,0.0,1.0
3710,2014-10-02T00:00:00.000Z,99.9,100.22,98.04,99.27,47757828,22.1259419243,22.1968158124,21.7139874501,21.9864089573,191031312,0.0,1.0
3711,2014-10-03T00:00:00.000Z,99.62,100.21,99.04,99.44,43469585,22.0639272723,22.1946010034,21.9354683502,22.0240607103,173878340,0.0,1.0
3712,2014-10-06T00:00:00.000Z,99.62,100.65,99.42,99.95,37051182,22.0639272723,22.2920525995,22.0196310923,22.1370159694,148204728,0.0,1.0
3713,2014-10-07T00:00:00.000Z,98.75,100.12,98.73,99.43,42094183,21.8712388892,22.1746677224,21.8668092712,22.0218459013,168376732,0.0,1.0
3714,2014-10-08T00:00:00.000Z,100.8,101.11,98.31,98.76,57404674,22.3252747345,22.3939338135,21.7737872931,21.8734536982,229618696,0.0,1.0
3715,2014-10-09T00:00:00.000Z,101.02,102.38,100.61,101.54,77376525,22.3740005325,22.6752145567,22.2831933634,22.4891706006,309506100,0.0,1.0
3716,2014-10-10T00:00:00.000Z,100.73,102.03,100.3,100.69,66331592,22.3097710715,22.5976962417,22.2145342844,22.3009118355,265326368,0.0,1.0
3717,2014-10-13T00:00:00.000Z,99.81,101.78,99.81,101.33,53583368,22.1060086433,22.5423260166,22.1060086433,22.4426596116,214333472,0.0,1.0
3718,2014-10-14T00:00:00.000Z,98.75,100.52,98.57,100.39,63688562,21.8712388892,22.2632600824,21.8313723272,22.2344675654,254754248,0.0,1.0
3719,2014-10-15T00:00:00.000Z,97.54,99.15,95.18,97.97,100933600,21.603247,21.9598312492,21.0805520757,21.6984837871,403734400,0.0,1.0
3720,2014-10-16T00:00:00.000Z,96.26,97.72,95.41,95.55,72154523,21.3197514478,21.643113562,21.1314926827,21.1625000087,288618092,0.0,1.0
3721,2014-10-17T00:00:00.000Z,97.67,99.0,96.81,97.5,68179688,21.632039517,21.9266091142,21.4415659429,21.594387764,272718752,0.0,1.0
3722,2014-10-20T00:00:00.000Z,99.76,99.96,98.22,98.315,77517279,22.0949345983,22.1392307784,21.7538540121,21.7748946976,310069116,0.0,1.0
3723,2014-10-21T00:00:00.000Z,102.47,103.02,101.27,103.02,94623904,22.6951478377,22.8169623328,22.4293707575,22.8169623328,378495616,0.0,1.0
3724,2014-10-22T00:00:00.000Z,102.99,104.11,102.6,102.84,68263146,22.8103179058,23.058376514,22.7239403547,22.7770957708,273052584,0.0,1.0
3725,2014-10-23T00:00:00.000Z,104.83,105.051,103.63,104.08,71074674,23.2178427621,23.266790041,22.9520656819,23.0517320869,284298696,0.0,1.0
3726,2014-10-24T00:00:00.000Z,105.22,105.49,104.53,105.18,47053916,23.3042203131,23.3640201561,23.151398492,23.2953610771,188215664,0.0,1.0
3727,2014-10-27T00:00:00.000Z,105.11,105.48,104.7,104.85,34187701,23.2798574141,23.3618053471,23.189050245,23.2222723801,136750804,0.0,1.0
3728,2014-10-28T00:00:00.000Z,106.74,106.74,105.35,105.4,48060949,23.6408712813,23.6408712813,23.3330128301,23.3440868751,192243796,0.0,1.0
3729,2014-10-29T00:00:00.000Z,107.34,107.37,106.36,106.65,52687879,23.7737598214,23.7804042484,23.5567085393,23.6209380003,210751516,0.0,1.0
3730,2014-10-30T00:00:00.000Z,106.98,107.35,105.9,106.959,40654793,23.6940266974,23.7759746304,23.4548273252,23.6893755985,162619172,0.0,1.0
3731,2014-10-31T00:00:00.000Z,108.0,108.04,107.21,108.01,44639285,23.9199372155,23.9287964515,23.7449673044,23.9221520245,178557140,0.0,1.0
3732,2014-11-03T00:00:00.000Z,109.4,110.3,108.01,108.22,52282550,24.2300104757,24.4293432858,23.9221520245,23.9686630135,209130200,0.0,1.0
3733,2014-11-04T00:00:00.000Z,108.6,109.49,107.72,109.36,41574365,24.0528257556,24.2499437567,23.8579225635,24.2211512397,166297460,0.0,1.0
3734,2014-11-05T00:00:00.000Z,108.86,109.3,108.125,109.1,37435905,24.1104107896,24.2078623857,23.947622328,24.1635662057,149743620,0.0,1.0
3735,2014-11-06T00:00:00.000Z,108.7,108.79,107.8,108.6,34968457,24.1790698687,24.1990893378,23.978875178,24.1568260142,139873828,0.47,1.0
3736,2014-11-07T00:00:00.000Z,109.01,109.32,108.55,108.75,33691535,24.2480258177,24.3169817667,24.1457040869,24.1901917959,134766140,0.0,1.0
3737,2014-11-10T00:00:00.000Z,108.83,109.33,108.67,109.02,27195547,24.2079868796,24.3192061522,24.1723967123,24.2502502032,108782188,0.0,1.0
3738,2014-11-11T00:00:00.000Z,109.7,109.75,108.4,108.7,27442252,24.4015084139,24.4126303412,24.1123383051,24.1790698687,109769008,0.0,1.0
3739,2014-11-12T00:00:00.000Z,111.25,111.43,109.37,109.38,46942431,24.7462881591,24.7863270972,24.328103694,24.3303280794,187769724,0.0,1.0
3740,2014-11-13T00:00:00.000Z,112.82,113.45,111.6,111.8,59522855,25.0955166751,25.2356529586,24.8241416499,24.868629359,238091420,0.0,1.0
3741,2014-11-14T00:00:00.000Z,114.18,114.19,113.05,113.15,44063595,25.3980330966,25.4002574821,25.1466775405,25.168921395,176254380,0.0,1.0
3742,2014-11-17T00:00:00.000Z,113.99,117.28,113.3,114.27,46746712,25.3557697731,26.0875925869,25.2022871768,25.4180525657,186986848,0.0,1.0
3743,2014-11-18T00:00:00.000Z,115.47,115.69,113.89,113.94,44223978,25.68497882,25.7339153,25.3335259185,25.3446478458,176895912,0.0,1.0
3744,2014-11-19T00:00:00.000Z,114.67,115.74,113.8,115.44,41869160,25.5070279838,25.7450372272,25.3135064495,25.6783056637,167476640,0.0,1.0
3745,2014-11-20T00:00:00.000Z,116.31,116.86,114.85,114.91,43395537,25.871827198,25.9941683979,25.547066922,25.5604132347,173582148,0.0,1.0
3746,2014-11-21T00:00:00.000Z,116.47,117.57,116.03,117.51,57179298,25.9074173653,26.152099765,25.8095444054,26.1387534523,228717192,0.0,1.0
3747,2014-11-24T00:00:00.000Z,118.625,118.77,116.62,116.85,47450824,26.3867724303,26.4190260193,25.9407831471,25.9919440125,189803296,0.0,1.0
3748,2014-11-25T00:00:00.000Z,117.6,119.75,117.45,119.07,68840440,26.1587729214,26.6370157937,26.1254071396,26.4857575829,275361760,0.0,1.0
3749,2014-11-26T00:00:00.000Z,119.0,119.1,117.83,117.94,40831886,26.4701868848,26.4924307393,26.2099337868,26.2344020268,163327544,0.0,1.0
3750,2014-11-28T00:00:00.000Z,118.93,119.4,118.05,119.27,24814402,26.4546161866,26.5591623029,26.2588702668,26.530245292,99257608,0.0,1.0
3751,2014-12-01T00:00:00.000Z,115.07,119.25,111.27,118.81,83814037,25.5960034019,26.5257965211,24.75073693,26.4279235612,335256148,0.0,1.0
3752,2014-12-02T00:00:00.000Z,114.63,115.75,112.75,113.5,59348940,25.498130442,25.7472616127,25.0799459769,25.2467748859,237395760,0.0,1.0
3753,2014-12-03T00:00:00.000Z,115.93,116.35,115.11,115.75,43063440,25.7873005508,25.8807247398,25.6049009437,25.7472616127,172253760,0.0,1.0
3754,2014-12-04T00:00:00.000Z,115.49,117.2,115.29,115.77,42155776,25.6894275909,26.0697975033,25.6449398819,25.7517103836,168623104,0.0,1.0
3755,2014-12-05T00:00:00.000Z,115.0,116.08,114.64,115.99,38318895,25.5804327038,25.8206663326,25.5003548275,25.8006468636,153275580,0.0,1.0
3756,2014-12-08T00:00:00.000Z,112.4,114.648,111.62,114.1,57664850,25.0020924861,25.5021343358,24.8285904208,25.380238013,230659400,0.0,1.0
3757,2014-12-09T00:00:00.000Z,114.12,114.3,109.35,110.19,60208036,25.3846867839,25.4247257221,24.3236549231,24.5105033011,240832144,0.0,1.0
3758,2014-12-10T00:00:00.000Z,111.95,114.85,111.54,114.41,44565318,24.9019951407,25.547066922,24.8107953372,25.4491939621,178261272,0.0,1.0
3759,2014-12-11T00:00:00.000Z,111.62,113.8,111.34,112.26,41471578,24.8285904208,25.3135064495,24.7663076281,24.9709510898,165886312,0.0,1.0
3760,2014-12-12T00:00:00.000Z,109.73,111.87,109.58,110.46,56028138,24.4081815703,24.8842000571,24.3748157885,24.5705617083,224112552,0.0,1.0
3761,2014-12-15T00:00:00.000Z,108.225,111.6,106.35,110.7,67218082,24.0734115597,24.8241416499,23.6563392873,24.6239469592,268872328,0.0,1.0
3762,2014-12-16T00:00:00.000Z,106.745,110.16,106.26,106.37,60790733,23.7442025127,24.5038301447,23.6363198183,23.6607880582,243162932,0.0,1.0
3763,2014-12-17T00:00:00.000Z,109.41,109.84,106.82,107.12,53411773,24.3370012358,24.4326498103,23.7608854036,23.8276169672,213647092,0.0,1.0
3764,2014-12-18T00:00:00.000Z,112.65,112.65,110.66,111.87,59006218,25.0577021224,25.0577021224,24.6150494174,24.8842000571,236024872,0.0,1.0
3765,2014-12-19T00:00:00.000Z,111.78,113.24,111.66,112.26,88429770,24.864180588,25.1889408641,24.8374879626,24.9709510898,353719080,0.0,1.0
3766,2014-12-22T00:00:00.000Z,112.94,113.49,111.97,112.16,45167549,25.1222093005,25.2445505004,24.9064439116,24.9487072352,180670196,0.0,1.0
3767,2014-12-23T00:00:00.000Z,112.54,113.33,112.46,113.23,26028419,25.0332338824,25.2089603332,25.0154387988,25.1867164787,104113676,0.0,1.0
3768,2014-12-24T00:00:00.000Z,112.01,112.71,112.01,112.58,14479611,24.9153414535,25.0710484351,24.9153414535,25.0421314242,57918444,0.0,1.0
3769,2014-12-26T00:00:00.000Z,113.99,114.52,112.01,112.1,33720951,25.3557697731,25.473662202,24.9153414535,24.9353609225,134883804,0.0,1.0
3770,2014-12-29T00:00:00.000Z,113.91,114.77,113.7,113.79,27598920,25.3379746894,25.5292718383,25.2912625949,25.311282064,110395680,0.0,1.0
3771,2014-12-30T00:00:00.000Z,112.52,113.92,112.11,113.64,29881477,25.0287851115,25.3401990749,24.937585308,25.2779162822,119525908,0.0,1.0
3772,2014-12-31T00:00:00.000Z,110.38,113.13,110.21,112.82,41403351,24.5527666247,25.1644726241,24.514952072,25.0955166751,165613404,0.0,1.0
3773,2015-01-02T00:00:00.000Z,109.33,111.44,107.35,111.39,53204626,24.3192061522,24.7885514827,23.8787778326,24.7774295554,212818504,0.0,1.0
3774,2015-01-05T00:00:00.000Z,106.25,108.65,105.41,108.29,64285491,23.6340954328,24.1679479414,23.4472470548,24.0878700651,257141964,0.0,1.0
3775,2015-01-06T00:00:00.000Z,106.26,107.43,104.63,106.54,65797116,23.6363198183,23.8965729162,23.2737449895,23.6986026109,263188464,0.0,1.0
3776,2015-01-07T00:00:00.000Z,107.75,108.2,106.695,107.2,40105934,23.9677532507,24.0678505961,23.7330805855,23.8454120508,160423736,0.0,1.0
3777,2015-01-08T00:00:00.000Z,111.89,112.15,108.7,109.23,59364547,24.888648828,24.9464828498,24.1790698687,24.2969622977,237458188,0.0,1.0
3778,2015-01-09T00:00:00.000Z,112.01,113.25,110.21,112.67,53315099,24.9153414535,25.1911652496,24.514952072,25.0621508933,213260396,0.0,1.0
3779,2015-01-12T00:00:00.000Z,109.25,112.63,108.8,112.6,49650790,24.3014110686,25.0532533515,24.2013137232,25.0465801952,198603160,0.0,1.0
3780,2015-01-13T00:00:00.000Z,110.22,112.8,108.91,111.43,67091928,24.5171764575,25.0910679042,24.2257819632,24.7863270972,268367712,0.0,1.0
3781,2015-01-14T00:00:00.000Z,109.8,110.49,108.5,109.04,48956588,24.4237522685,24.5772348647,24.1345821596,24.2546989741,195826352,0.0,1.0
3782,2015-01-15T00:00:00.000Z,106.82,110.06,106.66,110.0,60013996,23.7608854036,24.4815862902,23.7252952364,24.4682399775,240055984,0.0,1.0
3783,2015-01-16T00:00:00.000Z,105.99,107.58,105.2,107.03,78513345,23.5762614111,23.929938698,23.4005349603,23.8075974981,314053380,0.0,1.0
3784,2015-01-20T00:00:00.000Z,108.72,108.9667,106.5,107.84,49899907,24.1835186396,24.2383942287,23.6897050691,23.9877727198,199599628,0.0,1.0
3785,2015-01-21T00:00:00.000Z,109.55,111.06,108.27,108.95,48575897,24.3681426321,24.7040248355,24.0834212942,24.234679505,194303588,0.0,1.0
3786,2015-01-22T00:00:00.000Z,112.4,112.47,109.72,110.26,53796409,25.0020924861,25.0176631843,24.4059571848,24.5260739993,215185636,0.0,1.0
3787,2015-01-23T00:00:00.000Z,112.98,113.75,111.53,112.3,46464828,25.1311068423,25.3023845222,24.8085709517,24.9798486316,185859312,0.0,1.0
3788,2015-01-26T00:00:00.000Z,113.1,114.3626,112.8,113.74,55614979,25.1577994678,25.438650375,25.0910679042,25.3001601367,222459916,0.0,1.0
3789,2015-01-27T00:00:00.000Z,109.14,112.48,109.03,112.42,95568749,24.2769428286,25.0198875697,24.2524745886,25.006541257,382274996,0.0,1.0
3790,2015-01-28T00:00:00.000Z,115.31,118.12,115.31,117.625,146477063,25.6493886528,26.2744409649,25.6493886528,26.164333885,585908252,0.0,1.0
3791,2015-01-29T00:00:00.000Z,118.9,119.19,115.56,116.32,84436432,26.4479430302,26.5124502084,25.7049982891,25.8740515835,337745728,0.0,1.0
